2014-01-02 09:30:00 -0500,33.93
2014-01-02 09:35:00 -0500,33.7
2014-01-02 09:40:00 -0500,33.68
2014-01-02 09:45:00 -0500,33.73
2014-01-02 09:50:00 -0500,33.79
2014-01-02 09:55:00 -0500,33.77
2014-01-02 10:00:00 -0500,33.55
2014-01-02 10:05:00 -0500,33.65
2014-01-02 10:10:00 -0500,33.73
2014-01-02 10:15:00 -0500,33.7
2014-01-02 10:20:00 -0500,33.58
2014-01-02 10:25:00 -0500,33.69
2014-01-02 10:30:00 -0500,33.67
2014-01-02 10:35:00 -0500,33.68
2014-01-02 10:40:00 -0500,33.91
2014-01-02 10:45:00 -0500,33.79
2014-01-02 10:50:00 -0500,33.79
2014-01-02 10:55:00 -0500,33.88
2014-01-02 11:00:00 -0500,33.84
2014-01-02 11:05:00 -0500,33.95
2014-01-02 11:10:00 -0500,33.99
2014-01-02 11:15:00 -0500,33.99
2014-01-02 11:20:00 -0500,33.94
2014-01-02 11:25:00 -0500,33.93
2014-01-02 11:30:00 -0500,33.89
2014-01-02 11:35:00 -0500,33.81
2014-01-02 11:40:00 -0500,33.84
2014-01-02 11:45:00 -0500,33.75
2014-01-02 11:50:00 -0500,33.57
2014-01-02 11:55:00 -0500,33.59
2014-01-02 12:00:00 -0500,33.59
2014-01-02 12:05:00 -0500,33.64
2014-01-02 12:10:00 -0500,33.64
2014-01-02 12:15:00 -0500,33.62
2014-01-02 12:20:00 -0500,33.61
2014-01-02 12:25:00 -0500,33.62
2014-01-02 12:30:00 -0500,33.67
2014-01-02 12:35:00 -0500,33.69
2014-01-02 12:40:00 -0500,33.56
2014-01-02 12:45:00 -0500,33.65
2014-01-02 12:50:00 -0500,33.65
2014-01-02 12:55:00 -0500,33.68
2014-01-02 13:00:00 -0500,33.77
2014-01-02 13:05:00 -0500,33.7
2014-01-02 13:10:00 -0500,33.71
2014-01-02 13:15:00 -0500,33.68
2014-01-02 13:20:00 -0500,33.69
2014-01-02 13:25:00 -0500,33.72
2014-01-02 13:30:00 -0500,33.7
2014-01-02 13:35:00 -0500,33.67
2014-01-02 13:40:00 -0500,33.69
2014-01-02 13:45:00 -0500,33.84
2014-01-02 13:50:00 -0500,33.77
2014-01-02 13:55:00 -0500,33.87
2014-01-02 14:00:00 -0500,33.81
2014-01-02 14:05:00 -0500,33.82
2014-01-02 14:10:00 -0500,33.77
2014-01-02 14:15:00 -0500,33.59
2014-01-02 14:20:00 -0500,33.6
2014-01-02 14:25:00 -0500,33.6
2014-01-02 14:30:00 -0500,33.64
2014-01-02 14:35:00 -0500,33.63
2014-01-02 14:40:00 -0500,33.62
2014-01-02 14:45:00 -0500,33.63
2014-01-02 14:50:00 -0500,33.6
2014-01-02 14:55:00 -0500,33.62
2014-01-02 15:00:00 -0500,33.59
2014-01-02 15:05:00 -0500,33.64
2014-01-02 15:10:00 -0500,33.76
2014-01-02 15:15:00 -0500,33.86
2014-01-02 15:20:00 -0500,33.82
2014-01-02 15:25:00 -0500,33.72
2014-01-02 15:30:00 -0500,33.68
2014-01-02 15:35:00 -0500,33.6
2014-01-02 15:40:00 -0500,33.62
2014-01-02 15:45:00 -0500,33.7
2014-01-02 15:50:00 -0500,33.72
2014-01-02 15:55:00 -0500,33.72
2014-01-03 09:30:00 -0500,33.92
2014-01-03 09:35:00 -0500,34.06
2014-01-03 09:40:00 -0500,34.04
2014-01-03 09:45:00 -0500,34.08
2014-01-03 09:50:00 -0500,34.02
2014-01-03 09:55:00 -0500,34.06
2014-01-03 10:00:00 -0500,34.08
2014-01-03 10:05:00 -0500,33.99
2014-01-03 10:10:00 -0500,33.96
2014-01-03 10:15:00 -0500,33.87
2014-01-03 10:20:00 -0500,33.85
2014-01-03 10:25:00 -0500,33.85
2014-01-03 10:30:00 -0500,33.92
2014-01-03 10:35:00 -0500,33.94
2014-01-03 10:40:00 -0500,33.97
2014-01-03 10:45:00 -0500,33.88
2014-01-03 10:50:00 -0500,33.87
2014-01-03 10:55:00 -0500,33.87
2014-01-03 11:00:00 -0500,33.96
2014-01-03 11:05:00 -0500,33.97
2014-01-03 11:10:00 -0500,33.91
2014-01-03 11:15:00 -0500,33.82
2014-01-03 11:20:00 -0500,33.85
2014-01-03 11:25:00 -0500,33.77
2014-01-03 11:30:00 -0500,33.76
2014-01-03 11:35:00 -0500,33.81
2014-01-03 11:40:00 -0500,33.78
2014-01-03 11:45:00 -0500,33.67
2014-01-03 11:50:00 -0500,33.69
2014-01-03 11:55:00 -0500,33.62
2014-01-03 12:00:00 -0500,33.58
2014-01-03 12:05:00 -0500,33.61
2014-01-03 12:10:00 -0500,33.61
2014-01-03 12:15:00 -0500,33.66
2014-01-03 12:20:00 -0500,33.71
2014-01-03 12:25:00 -0500,33.71
